Datetime,Meter_0391,Meter_2191,Total,PV_kWh,Autocons_kWh,Export_KWh,NetGrid_KWh,Band,NetGrid_kWh
2024-09-16 18:00:00+02:00,0.203,0.068,0.271,0.0,0.0,0.0,0.271,F1,0.271
2024-09-16 19:00:00+02:00,0.267,0.117,0.384,0.0,0.0,0.0,0.384,F2,0.384
2024-09-16 20:00:00+02:00,0.267,0.203,0.47,0.0,0.0,0.0,0.47,F2,0.47
2024-09-16 21:00:00+02:00,0.267,0.171,0.438,0.0,0.0,0.0,0.438,F2,0.438
2024-09-16 22:00:00+02:00,0.255,0.206,0.461,0.0,0.0,0.0,0.461,F2,0.461
2024-09-16 23:00:00+02:00,0.163,0.135,0.298,0.0,0.0,0.0,0.298,F3,0.298
2024-09-17 00:00:00+02:00,0.217,0.087,0.304,0.0,0.0,0.0,0.304,F3,0.304
2024-09-17 01:00:00+02:00,0.217,0.08,0.297,0.0,0.0,0.0,0.297,F3,0.297
2024-09-17 02:00:00+02:00,0.217,0.055,0.272,0.0,0.0,0.0,0.272,F3,0.272
2024-09-17 03:00:00+02:00,0.217,0.072,0.289,0.0,0.0,0.0,0.289,F3,0.289
2024-09-17 04:00:00+02:00,0.217,0.069,0.286,0.0,0.0,0.0,0.286,F3,0.286
2024-09-17 05:00:00+02:00,0.217,0.057,0.274,0.0,0.0,0.0,0.274,F3,0.274
2024-09-17 06:00:00+02:00,0.23,0.069,0.299,0.65406,0.299,0.35506,0.0,F3,0.0
2024-09-17 07:00:00+02:00,0.245,0.066,0.311,1.76328,0.311,1.45228,0.0,F2,0.0
2024-09-17 08:00:00+02:00,0.182,0.073,0.255,2.83092,0.255,2.57592,0.0,F1,0.0
2024-09-17 09:00:00+02:00,0.181,0.06,0.241,2.9151,0.241,2.6741,0.0,F1,0.0
2024-09-17 10:00:00+02:00,0.182,0.06,0.242,2.84064,0.242,2.59864,0.0,F1,0.0
2024-09-17 11:00:00+02:00,0.181,0.06,0.241,1.69794,0.241,1.45694,0.0,F1,0.0
2024-09-17 12:00:00+02:00,0.181,0.077,0.258,2.7618,0.258,2.5038,0.0,F1,0.0
2024-09-17 13:00:00+02:00,0.182,0.097,0.279,3.28518,0.279,3.00618,0.0,F1,0.0
2024-09-17 14:00:00+02:00,0.181,0.106,0.287,2.6893200000000004,0.287,2.4023200000000005,0.0,F1,0.0
2024-09-17 15:00:00+02:00,0.181,0.117,0.298,1.4871,0.298,1.1890999999999998,0.0,F1,0.0
2024-09-17 16:00:00+02:00,0.182,0.09,0.272,0.34434,0.272,0.0723399999999999,0.0,F1,0.0
2024-09-17 17:00:00+02:00,0.181,0.106,0.287,0.0,0.0,0.0,0.287,F1,0.287
2024-09-17 18:00:00+02:00,0.203,0.126,0.329,0.0,0.0,0.0,0.329,F1,0.329
2024-09-17 19:00:00+02:00,0.267,0.064,0.331,0.0,0.0,0.0,0.331,F2,0.331
2024-09-17 20:00:00+02:00,0.267,0.113,0.38,0.0,0.0,0.0,0.38,F2,0.38
2024-09-17 21:00:00+02:00,0.267,0.111,0.378,0.0,0.0,0.0,0.378,F2,0.378
2024-09-17 22:00:00+02:00,0.255,0.109,0.364,0.0,0.0,0.0,0.364,F2,0.364
2024-09-17 23:00:00+02:00,0.163,0.069,0.232,0.0,0.0,0.0,0.232,F3,0.232
2024-09-18 00:00:00+02:00,0.217,0.1,0.317,0.0,0.0,0.0,0.317,F3,0.317
2024-09-18 01:00:00+02:00,0.217,0.086,0.303,0.0,0.0,0.0,0.303,F3,0.303
2024-09-18 02:00:00+02:00,0.217,0.073,0.29,0.0,0.0,0.0,0.29,F3,0.29
2024-09-18 03:00:00+02:00,0.217,0.063,0.28,0.0,0.0,0.0,0.28,F3,0.28
2024-09-18 04:00:00+02:00,0.217,0.066,0.283,0.0,0.0,0.0,0.283,F3,0.283
2024-09-18 05:00:00+02:00,0.217,0.066,0.283,0.0,0.0,0.0,0.283,F3,0.283
2024-09-18 06:00:00+02:00,0.23,0.059,0.289,0.27384,0.27384,0.0,0.01516,F3,0.01516
2024-09-18 07:00:00+02:00,0.246,0.087,0.333,0.54888,0.333,0.21588,0.0,F2,0.0
2024-09-18 08:00:00+02:00,0.181,0.068,0.249,0.6936,0.249,0.4446,0.0,F1,0.0
2024-09-18 09:00:00+02:00,0.181,0.066,0.247,1.22826,0.247,0.98126,0.0,F1,0.0
2024-09-18 10:00:00+02:00,0.182,0.074,0.256,0.6876599999999999,0.256,0.4316599999999999,0.0,F1,0.0
2024-09-18 11:00:00+02:00,0.181,0.066,0.247,0.66708,0.247,0.42008,0.0,F1,0.0
2024-09-18 12:00:00+02:00,0.181,0.055,0.236,0.8076599999999999,0.236,0.57166,0.0,F1,0.0
2024-09-18 13:00:00+02:00,0.182,0.119,0.301,0.4377,0.301,0.1367,0.0,F1,0.0
2024-09-18 14:00:00+02:00,0.181,0.099,0.28,0.28404,0.28,0.0040399999999999,0.0,F1,0.0
2024-09-18 15:00:00+02:00,0.182,0.056,0.238,0.1128,0.1128,0.0,0.1251999999999999,F1,0.1251999999999999
2024-09-18 16:00:00+02:00,0.181,0.061,0.242,0.3232799999999999,0.242,0.0812799999999999,0.0,F1,0.0
2024-09-18 17:00:00+02:00,0.181,0.077,0.258,0.0,0.0,0.0,0.258,F1,0.258
2024-09-18 18:00:00+02:00,0.203,0.076,0.279,0.0,0.0,0.0,0.279,F1,0.279
2024-09-18 19:00:00+02:00,0.267,0.082,0.349,0.0,0.0,0.0,0.349,F2,0.349
2024-09-18 20:00:00+02:00,0.267,0.077,0.344,0.0,0.0,0.0,0.344,F2,0.344
2024-09-18 21:00:00+02:00,0.267,0.095,0.362,0.0,0.0,0.0,0.362,F2,0.362
2024-09-18 22:00:00+02:00,0.255,0.063,0.318,0.0,0.0,0.0,0.318,F2,0.318
2024-09-18 23:00:00+02:00,0.163,0.047,0.21,0.0,0.0,0.0,0.21,F3,0.21
2024-09-19 00:00:00+02:00,0.217,0.084,0.301,0.0,0.0,0.0,0.301,F3,0.301
2024-09-19 01:00:00+02:00,0.217,0.075,0.292,0.0,0.0,0.0,0.292,F3,0.292
2024-09-19 02:00:00+02:00,0.217,0.06,0.277,0.0,0.0,0.0,0.277,F3,0.277
2024-09-19 03:00:00+02:00,0.217,0.074,0.291,0.0,0.0,0.0,0.291,F3,0.291
2024-09-19 04:00:00+02:00,0.217,0.068,0.285,0.0,0.0,0.0,0.285,F3,0.285
2024-09-19 05:00:00+02:00,0.217,0.059,0.276,0.0,0.0,0.0,0.276,F3,0.276
2024-09-19 06:00:00+02:00,0.23,0.069,0.299,0.76164,0.299,0.46264,0.0,F3,0.0
2024-09-19 07:00:00+02:00,0.246,0.091,0.337,2.00922,0.337,1.67222,0.0,F2,0.0
2024-09-19 08:00:00+02:00,0.181,0.066,0.247,3.02256,0.247,2.77556,0.0,F1,0.0
2024-09-19 09:00:00+02:00,0.181,0.07,0.251,3.66486,0.251,3.41386,0.0,F1,0.0
2024-09-19 10:00:00+02:00,0.182,0.059,0.241,4.03182,0.241,3.79082,0.0,F1,0.0
2024-09-19 11:00:00+02:00,0.181,0.068,0.249,4.1034,0.249,3.8544,0.0,F1,0.0
2024-09-19 12:00:00+02:00,0.182,0.073,0.255,3.8535,0.255,3.5985,0.0,F1,0.0
2024-09-19 13:00:00+02:00,0.181,0.11,0.291,3.42948,0.291,3.13848,0.0,F1,0.0
2024-09-19 14:00:00+02:00,0.181,0.103,0.284,2.7357,0.284,2.4517,0.0,F1,0.0
2024-09-19 15:00:00+02:00,0.182,0.052,0.234,1.749,0.234,1.515,0.0,F1,0.0
2024-09-19 16:00:00+02:00,0.181,0.085,0.266,0.59214,0.266,0.32614,0.0,F1,0.0
2024-09-19 17:00:00+02:00,0.181,0.06,0.241,0.0,0.0,0.0,0.241,F1,0.241
2024-09-19 18:00:00+02:00,0.203,0.062,0.265,0.0,0.0,0.0,0.265,F1,0.265
2024-09-19 19:00:00+02:00,0.267,0.077,0.344,0.0,0.0,0.0,0.344,F2,0.344
2024-09-19 20:00:00+02:00,0.267,0.09,0.357,0.0,0.0,0.0,0.357,F2,0.357
2024-09-19 21:00:00+02:00,0.267,0.11,0.377,0.0,0.0,0.0,0.377,F2,0.377
2024-09-19 22:00:00+02:00,0.255,0.112,0.367,0.0,0.0,0.0,0.367,F2,0.367
2024-09-19 23:00:00+02:00,0.163,0.102,0.265,0.0,0.0,0.0,0.265,F3,0.265
2024-09-20 00:00:00+02:00,0.217,0.079,0.296,0.0,0.0,0.0,0.296,F3,0.296
2024-09-20 01:00:00+02:00,0.217,0.075,0.292,0.0,0.0,0.0,0.292,F3,0.292
2024-09-20 02:00:00+02:00,0.217,0.076,0.293,0.0,0.0,0.0,0.293,F3,0.293
2024-09-20 03:00:00+02:00,0.217,0.066,0.283,0.0,0.0,0.0,0.283,F3,0.283
2024-09-20 04:00:00+02:00,0.217,0.052,0.269,0.0,0.0,0.0,0.269,F3,0.269
2024-09-20 05:00:00+02:00,0.217,0.061,0.278,0.0,0.0,0.0,0.278,F3,0.278
2024-09-20 06:00:00+02:00,0.229,0.057,0.286,0.5277000000000001,0.286,0.2417,0.0,F3,0.0
2024-09-20 07:00:00+02:00,0.247,0.291,0.538,0.50136,0.50136,0.0,0.03664,F2,0.03664
2024-09-20 08:00:00+02:00,0.181,0.066,0.247,1.48776,0.247,1.24076,0.0,F1,0.0
2024-09-20 09:00:00+02:00,0.182,0.059,0.241,2.80218,0.241,2.56118,0.0,F1,0.0
2024-09-20 10:00:00+02:00,0.181,0.103,0.284,1.2147,0.284,0.9307,0.0,F1,0.0
2024-09-20 11:00:00+02:00,0.181,0.105,0.286,0.84984,0.286,0.5638400000000001,0.0,F1,0.0
2024-09-20 12:00:00+02:00,0.182,0.111,0.293,0.74346,0.293,0.45046,0.0,F1,0.0
2024-09-20 13:00:00+02:00,0.181,0.139,0.32,0.9885,0.32,0.6685000000000001,0.0,F1,0.0
2024-09-20 14:00:00+02:00,0.181,0.138,0.319,0.20826,0.20826,0.0,0.11074,F1,0.11074
2024-09-20 15:00:00+02:00,0.182,0.116,0.298,0.24528,0.24528,0.0,0.0527199999999999,F1,0.0527199999999999
2024-09-20 16:00:00+02:00,0.181,0.094,0.275,0.17796,0.17796,0.0,0.09704,F1,0.09704
2024-09-20 17:00:00+02:00,0.182,0.122,0.304,0.0,0.0,0.0,0.304,F1,0.304
2024-09-20 18:00:00+02:00,0.203,0.095,0.298,0.0,0.0,0.0,0.298,F1,0.298
2024-09-20 19:00:00+02:00,0.267,0.063,0.33,0.0,0.0,0.0,0.33,F2,0.33
2024-09-20 20:00:00+02:00,0.267,0.089,0.356,0.0,0.0,0.0,0.356,F2,0.356
2024-09-20 21:00:00+02:00,0.267,0.114,0.381,0.0,0.0,0.0,0.381,F2,0.381
2024-09-20 22:00:00+02:00,0.255,0.126,0.381,0.0,0.0,0.0,0.381,F2,0.381
2024-09-20 23:00:00+02:00,0.163,0.079,0.242,0.0,0.0,0.0,0.242,F3,0.242
2024-09-21 00:00:00+02:00,0.115,0.064,0.179,0.0,0.0,0.0,0.179,F3,0.179
2024-09-21 01:00:00+02:00,0.19,0.074,0.264,0.0,0.0,0.0,0.264,F3,0.264
2024-09-21 02:00:00+02:00,0.093,0.065,0.158,0.0,0.0,0.0,0.158,F3,0.158
2024-09-21 03:00:00+02:00,0.14,0.061,0.201,0.0,0.0,0.0,0.201,F3,0.201
2024-09-21 04:00:00+02:00,0.142,0.066,0.208,0.0,0.0,0.0,0.208,F3,0.208
2024-09-21 05:00:00+02:00,0.07,0.059,0.129,0.0,0.0,0.0,0.129,F3,0.129
2024-09-21 06:00:00+02:00,0.164,0.07,0.234,0.72288,0.234,0.48888,0.0,F3,0.0
2024-09-21 07:00:00+02:00,0.199,0.069,0.268,1.91316,0.268,1.64516,0.0,F2,0.0
2024-09-21 08:00:00+02:00,0.125,0.077,0.202,1.6670999999999998,0.202,1.4650999999999998,0.0,F2,0.0
2024-09-21 09:00:00+02:00,0.129,0.071,0.2,3.00954,0.2,2.80954,0.0,F2,0.0
2024-09-21 10:00:00+02:00,0.06,0.065,0.125,3.76944,0.125,3.64444,0.0,F2,0.0
2024-09-21 11:00:00+02:00,0.145,0.056,0.201,2.0265,0.201,1.8255,0.0,F2,0.0
2024-09-21 12:00:00+02:00,0.16,0.062,0.222,3.77958,0.222,3.55758,0.0,F2,0.0
2024-09-21 13:00:00+02:00,0.764,0.104,0.868,3.3675,0.868,2.4995000000000003,0.0,F2,0.0
2024-09-21 14:00:00+02:00,0.738,0.11,0.848,2.4779400000000003,0.848,1.6299400000000004,0.0,F2,0.0
2024-09-21 15:00:00+02:00,0.535,0.111,0.646,1.04748,0.646,0.4014799999999999,0.0,F2,0.0
2024-09-21 16:00:00+02:00,0.104,0.071,0.175,0.27456,0.175,0.09956,0.0,F2,0.0
2024-09-21 17:00:00+02:00,0.139,0.067,0.206,0.0,0.0,0.0,0.206,F2,0.206
2024-09-21 18:00:00+02:00,0.088,0.131,0.219,0.0,0.0,0.0,0.219,F2,0.219
2024-09-21 19:00:00+02:00,0.278,0.079,0.357,0.0,0.0,0.0,0.357,F2,0.357
2024-09-21 20:00:00+02:00,0.242,0.062,0.304,0.0,0.0,0.0,0.304,F2,0.304
2024-09-21 21:00:00+02:00,0.284,0.06,0.344,0.0,0.0,0.0,0.344,F2,0.344
2024-09-21 22:00:00+02:00,0.234,0.059,0.293,0.0,0.0,0.0,0.293,F2,0.293
2024-09-21 23:00:00+02:00,0.201,0.038,0.239,0.0,0.0,0.0,0.239,F3,0.239
2024-09-22 00:00:00+02:00,0.127,0.076,0.203,0.0,0.0,0.0,0.203,F3,0.203
2024-09-22 01:00:00+02:00,0.138,0.07,0.208,0.0,0.0,0.0,0.208,F3,0.208
2024-09-22 02:00:00+02:00,0.102,0.074,0.176,0.0,0.0,0.0,0.176,F3,0.176
2024-09-22 03:00:00+02:00,0.145,0.069,0.214,0.0,0.0,0.0,0.214,F3,0.214
2024-09-22 04:00:00+02:00,0.122,0.075,0.197,0.0,0.0,0.0,0.197,F3,0.197
2024-09-22 05:00:00+02:00,0.159,0.064,0.223,0.0,0.0,0.0,0.223,F3,0.223
2024-09-22 06:00:00+02:00,0.069,0.059,0.128,0.35736,0.128,0.22936,0.0,F3,0.0
2024-09-22 07:00:00+02:00,0.281,0.063,0.344,0.06504,0.06504,0.0,0.27896,F3,0.27896
2024-09-22 08:00:00+02:00,0.17,1.143,1.313,0.12132,0.12132,0.0,1.19168,F3,1.19168
2024-09-22 09:00:00+02:00,0.353,0.135,0.488,0.16488,0.16488,0.0,0.3231199999999999,F3,0.3231199999999999
2024-09-22 10:00:00+02:00,0.136,0.207,0.343,0.4014,0.343,0.0583999999999999,0.0,F3,0.0
2024-09-22 11:00:00+02:00,0.137,0.189,0.326,0.35214,0.326,0.0261399999999999,0.0,F3,0.0
2024-09-22 12:00:00+02:00,0.132,0.11,0.242,0.3716399999999999,0.242,0.1296399999999999,0.0,F3,0.0
2024-09-22 13:00:00+02:00,0.126,0.109,0.235,0.81486,0.235,0.57986,0.0,F3,0.0
2024-09-22 14:00:00+02:00,0.089,0.099,0.188,0.4138199999999999,0.188,0.2258199999999999,0.0,F3,0.0
2024-09-22 15:00:00+02:00,0.125,0.073,0.198,0.3070199999999999,0.198,0.1090199999999999,0.0,F3,0.0
2024-09-22 16:00:00+02:00,0.178,0.966,1.144,0.309,0.309,0.0,0.835,F3,0.835
2024-09-22 17:00:00+02:00,0.176,0.548,0.724,0.0,0.0,0.0,0.724,F3,0.724
2024-09-22 18:00:00+02:00,0.216,0.538,0.754,0.0,0.0,0.0,0.754,F3,0.754
2024-09-22 19:00:00+02:00,0.265,0.511,0.776,0.0,0.0,0.0,0.776,F3,0.776
2024-09-22 20:00:00+02:00,0.275,0.193,0.468,0.0,0.0,0.0,0.468,F3,0.468
2024-09-22 21:00:00+02:00,0.238,0.144,0.382,0.0,0.0,0.0,0.382,F3,0.382
2024-09-22 22:00:00+02:00,0.228,0.114,0.342,0.0,0.0,0.0,0.342,F3,0.342
2024-09-22 23:00:00+02:00,0.206,0.063,0.269,0.0,0.0,0.0,0.269,F3,0.269
2024-09-23 00:00:00+02:00,0.175,0.082,0.257,0.0,0.0,0.0,0.257,F3,0.257
2024-09-23 01:00:00+02:00,0.175,0.074,0.249,0.0,0.0,0.0,0.249,F3,0.249
2024-09-23 02:00:00+02:00,0.175,0.057,0.232,0.0,0.0,0.0,0.232,F3,0.232
2024-09-23 03:00:00+02:00,0.175,0.068,0.243,0.0,0.0,0.0,0.243,F3,0.243
2024-09-23 04:00:00+02:00,0.175,0.068,0.243,0.0,0.0,0.0,0.243,F3,0.243
2024-09-23 05:00:00+02:00,0.175,0.059,0.234,0.0,0.0,0.0,0.234,F3,0.234
2024-09-23 06:00:00+02:00,0.199,0.07,0.269,0.67422,0.269,0.40522,0.0,F3,0.0
2024-09-23 07:00:00+02:00,0.256,0.061,0.317,1.8204,0.317,1.5034,0.0,F2,0.0
2024-09-23 08:00:00+02:00,0.218,0.089,0.307,3.0868200000000003,0.307,2.7798200000000004,0.0,F1,0.0
2024-09-23 09:00:00+02:00,0.218,0.068,0.286,3.75792,0.286,3.47192,0.0,F1,0.0
2024-09-23 10:00:00+02:00,0.218,0.06,0.278,4.11204,0.278,3.83404,0.0,F1,0.0
2024-09-23 11:00:00+02:00,0.218,0.065,0.283,4.0356,0.283,3.7526,0.0,F1,0.0
2024-09-23 12:00:00+02:00,0.217,0.067,0.284,3.20238,0.284,2.9183800000000004,0.0,F1,0.0
2024-09-23 13:00:00+02:00,0.218,0.122,0.34,3.51354,0.34,3.17354,0.0,F1,0.0
2024-09-23 14:00:00+02:00,0.218,0.11,0.328,2.4729,0.328,2.1449000000000003,0.0,F1,0.0
2024-09-23 15:00:00+02:00,0.218,0.082,0.3,1.8513,0.3,1.5513,0.0,F1,0.0
2024-09-23 16:00:00+02:00,0.217,0.468,0.685,0.39222,0.39222,0.0,0.29278,F1,0.29278
2024-09-23 17:00:00+02:00,0.218,0.446,0.664,0.0,0.0,0.0,0.664,F1,0.664
2024-09-23 18:00:00+02:00,0.232,0.44,0.672,0.0,0.0,0.0,0.672,F1,0.672
2024-09-23 19:00:00+02:00,0.27,0.328,0.598,0.0,0.0,0.0,0.598,F2,0.598
2024-09-23 20:00:00+02:00,0.27,0.107,0.377,0.0,0.0,0.0,0.377,F2,0.377
2024-09-23 21:00:00+02:00,0.27,0.099,0.369,0.0,0.0,0.0,0.369,F2,0.369
2024-09-23 22:00:00+02:00,0.247,0.109,0.356,0.0,0.0,0.0,0.356,F2,0.356
2024-09-23 23:00:00+02:00,0.131,0.085,0.216,0.0,0.0,0.0,0.216,F3,0.216
2024-09-24 00:00:00+02:00,0.175,0.084,0.259,0.0,0.0,0.0,0.259,F3,0.259
2024-09-24 01:00:00+02:00,0.175,0.083,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-09-24 02:00:00+02:00,0.175,0.066,0.241,0.0,0.0,0.0,0.241,F3,0.241
2024-09-24 03:00:00+02:00,0.175,0.073,0.248,0.0,0.0,0.0,0.248,F3,0.248
2024-09-24 04:00:00+02:00,0.175,0.067,0.242,0.0,0.0,0.0,0.242,F3,0.242
2024-09-24 05:00:00+02:00,0.175,0.062,0.237,0.0,0.0,0.0,0.237,F3,0.237
2024-09-24 06:00:00+02:00,0.198,0.063,0.261,0.48918,0.261,0.22818,0.0,F3,0.0
2024-09-24 07:00:00+02:00,0.257,0.076,0.333,1.94658,0.333,1.61358,0.0,F2,0.0
2024-09-24 08:00:00+02:00,0.218,0.068,0.286,2.6094,0.286,2.3234,0.0,F1,0.0
2024-09-24 09:00:00+02:00,0.218,0.074,0.292,2.94792,0.292,2.65592,0.0,F1,0.0
2024-09-24 10:00:00+02:00,0.217,0.065,0.282,4.06032,0.282,3.77832,0.0,F1,0.0
2024-09-24 11:00:00+02:00,0.218,0.074,0.292,4.0888800000000005,0.292,3.7968800000000007,0.0,F1,0.0
2024-09-24 12:00:00+02:00,0.218,0.068,0.286,3.79746,0.286,3.51146,0.0,F1,0.0
2024-09-24 13:00:00+02:00,0.218,0.102,0.32,3.48678,0.32,3.16678,0.0,F1,0.0
2024-09-24 14:00:00+02:00,0.217,0.111,0.328,2.74938,0.328,2.42138,0.0,F1,0.0
2024-09-24 15:00:00+02:00,0.218,0.082,0.3,1.81026,0.3,1.51026,0.0,F1,0.0
2024-09-24 16:00:00+02:00,0.218,0.064,0.282,0.5517000000000001,0.282,0.2697000000000001,0.0,F1,0.0
2024-09-24 17:00:00+02:00,0.218,0.066,0.284,0.0,0.0,0.0,0.284,F1,0.284
2024-09-24 18:00:00+02:00,0.23,0.072,0.302,0.0,0.0,0.0,0.302,F1,0.302
2024-09-24 19:00:00+02:00,0.27,0.08,0.35,0.0,0.0,0.0,0.35,F2,0.35
2024-09-24 20:00:00+02:00,0.27,0.093,0.363,0.0,0.0,0.0,0.363,F2,0.363
2024-09-24 21:00:00+02:00,0.27,0.062,0.332,0.0,0.0,0.0,0.332,F2,0.332
2024-09-24 22:00:00+02:00,0.247,0.067,0.314,0.0,0.0,0.0,0.314,F2,0.314
2024-09-24 23:00:00+02:00,0.131,0.051,0.182,0.0,0.0,0.0,0.182,F3,0.182
2024-09-25 00:00:00+02:00,0.175,0.085,0.26,0.0,0.0,0.0,0.26,F3,0.26
2024-09-25 01:00:00+02:00,0.175,0.084,0.259,0.0,0.0,0.0,0.259,F3,0.259
2024-09-25 02:00:00+02:00,0.175,0.058,0.233,0.0,0.0,0.0,0.233,F3,0.233
2024-09-25 03:00:00+02:00,0.175,0.064,0.239,0.0,0.0,0.0,0.239,F3,0.239
2024-09-25 04:00:00+02:00,0.175,0.066,0.241,0.0,0.0,0.0,0.241,F3,0.241
2024-09-25 05:00:00+02:00,0.175,0.058,0.233,0.0,0.0,0.0,0.233,F3,0.233
2024-09-25 06:00:00+02:00,0.198,0.068,0.266,0.75222,0.266,0.48622,0.0,F3,0.0
2024-09-25 07:00:00+02:00,0.258,0.085,0.343,2.04192,0.343,1.6989200000000002,0.0,F2,0.0
2024-09-25 08:00:00+02:00,0.217,0.063,0.28,3.0378000000000003,0.28,2.7578000000000005,0.0,F1,0.0
2024-09-25 09:00:00+02:00,0.218,0.069,0.287,3.72594,0.287,3.43894,0.0,F1,0.0
2024-09-25 10:00:00+02:00,0.218,0.06,0.278,4.07382,0.278,3.79582,0.0,F1,0.0
2024-09-25 11:00:00+02:00,0.218,0.082,0.3,4.12764,0.3,3.8276400000000006,0.0,F1,0.0
2024-09-25 12:00:00+02:00,0.217,0.078,0.295,3.84444,0.295,3.54944,0.0,F1,0.0
2024-09-25 13:00:00+02:00,0.218,0.081,0.299,3.5223,0.299,3.2233,0.0,F1,0.0
2024-09-25 14:00:00+02:00,0.218,0.116,0.334,2.76954,0.334,2.43554,0.0,F1,0.0
2024-09-25 15:00:00+02:00,0.218,0.081,0.299,1.72284,0.299,1.42384,0.0,F1,0.0
2024-09-25 16:00:00+02:00,0.218,0.068,0.286,0.5241,0.286,0.2381,0.0,F1,0.0
2024-09-25 17:00:00+02:00,0.217,0.109,0.326,0.0,0.0,0.0,0.326,F1,0.326
2024-09-25 18:00:00+02:00,0.231,0.083,0.314,0.0,0.0,0.0,0.314,F1,0.314
2024-09-25 19:00:00+02:00,0.27,0.081,0.351,0.0,0.0,0.0,0.351,F2,0.351
2024-09-25 20:00:00+02:00,0.271,0.088,0.359,0.0,0.0,0.0,0.359,F2,0.359
2024-09-25 21:00:00+02:00,0.27,0.073,0.343,0.0,0.0,0.0,0.343,F2,0.343
2024-09-25 22:00:00+02:00,0.246,0.077,0.323,0.0,0.0,0.0,0.323,F2,0.323
2024-09-25 23:00:00+02:00,0.131,0.057,0.188,0.0,0.0,0.0,0.188,F3,0.188
2024-09-26 00:00:00+02:00,0.175,0.089,0.264,0.0,0.0,0.0,0.264,F3,0.264
2024-09-26 01:00:00+02:00,0.175,0.103,0.278,0.0,0.0,0.0,0.278,F3,0.278
2024-09-26 02:00:00+02:00,0.175,0.068,0.243,0.0,0.0,0.0,0.243,F3,0.243
2024-09-26 03:00:00+02:00,0.175,0.067,0.242,0.0,0.0,0.0,0.242,F3,0.242
2024-09-26 04:00:00+02:00,0.175,0.072,0.247,0.0,0.0,0.0,0.247,F3,0.247
2024-09-26 05:00:00+02:00,0.175,0.056,0.231,0.0,0.0,0.0,0.231,F3,0.231
2024-09-26 06:00:00+02:00,0.199,0.063,0.262,0.69384,0.262,0.43184,0.0,F3,0.0
2024-09-26 07:00:00+02:00,0.256,0.083,0.339,1.91508,0.339,1.57608,0.0,F2,0.0
2024-09-26 08:00:00+02:00,0.218,0.063,0.281,2.91234,0.281,2.63134,0.0,F1,0.0
2024-09-26 09:00:00+02:00,0.218,0.072,0.29,3.59892,0.29,3.30892,0.0,F1,0.0
2024-09-26 10:00:00+02:00,0.217,0.08,0.297,3.91032,0.297,3.61332,0.0,F1,0.0
2024-09-26 11:00:00+02:00,0.218,0.07,0.288,4.08288,0.288,3.794880000000001,0.0,F1,0.0
2024-09-26 12:00:00+02:00,0.218,0.076,0.294,3.85656,0.294,3.56256,0.0,F1,0.0
2024-09-26 13:00:00+02:00,0.218,0.053,0.271,3.35712,0.271,3.08612,0.0,F1,0.0
2024-09-26 14:00:00+02:00,0.218,0.057,0.275,2.6074200000000003,0.275,2.3324200000000004,0.0,F1,0.0
2024-09-26 15:00:00+02:00,0.217,0.084,0.301,1.65018,0.301,1.34918,0.0,F1,0.0
2024-09-26 16:00:00+02:00,0.218,0.064,0.282,0.495,0.282,0.213,0.0,F1,0.0
2024-09-26 17:00:00+02:00,0.218,0.074,0.292,0.0,0.0,0.0,0.292,F1,0.292
2024-09-26 18:00:00+02:00,0.231,0.135,0.366,0.0,0.0,0.0,0.366,F1,0.366
2024-09-26 19:00:00+02:00,0.27,0.06,0.33,0.0,0.0,0.0,0.33,F2,0.33
2024-09-26 20:00:00+02:00,0.27,0.076,0.346,0.0,0.0,0.0,0.346,F2,0.346
2024-09-26 21:00:00+02:00,0.27,0.08,0.35,0.0,0.0,0.0,0.35,F2,0.35
2024-09-26 22:00:00+02:00,0.246,0.084,0.33,0.0,0.0,0.0,0.33,F2,0.33
2024-09-26 23:00:00+02:00,0.131,0.079,0.21,0.0,0.0,0.0,0.21,F3,0.21
2024-09-27 00:00:00+02:00,0.175,0.075,0.25,0.0,0.0,0.0,0.25,F3,0.25
2024-09-27 01:00:00+02:00,0.175,0.058,0.233,0.0,0.0,0.0,0.233,F3,0.233
2024-09-27 02:00:00+02:00,0.175,0.072,0.247,0.0,0.0,0.0,0.247,F3,0.247
2024-09-27 03:00:00+02:00,0.175,0.075,0.25,0.0,0.0,0.0,0.25,F3,0.25
2024-09-27 04:00:00+02:00,0.175,0.063,0.238,0.0,0.0,0.0,0.238,F3,0.238
2024-09-27 05:00:00+02:00,0.175,0.072,0.247,0.0,0.0,0.0,0.247,F3,0.247
2024-09-27 06:00:00+02:00,0.199,0.069,0.268,0.6726,0.268,0.4045999999999999,0.0,F3,0.0
2024-09-27 07:00:00+02:00,0.257,0.063,0.32,1.95234,0.32,1.63234,0.0,F2,0.0
2024-09-27 08:00:00+02:00,0.218,0.075,0.293,2.9253,0.293,2.6323,0.0,F1,0.0
2024-09-27 09:00:00+02:00,0.217,0.073,0.29,3.60366,0.29,3.31366,0.0,F1,0.0
2024-09-27 10:00:00+02:00,0.218,0.06,0.278,3.99396,0.278,3.71596,0.0,F1,0.0
2024-09-27 11:00:00+02:00,0.218,0.063,0.281,4.0941,0.281,3.8131,0.0,F1,0.0
2024-09-27 12:00:00+02:00,0.218,0.064,0.282,3.7707,0.282,3.4887,0.0,F1,0.0
